ai_job_id,job_title,industry,ai_tool_used,automation_level,median_salary_usd,job_openings_2024,projected_openings_2030
1665,Automation Analyst,IT,TensorFlow,Medium,88450,112597,188999
1666,Chatbot Operator,Healthcare,OpenCV,Low,100217,135213,21611
1667,Chatbot Operator,Healthcare,TensorFlow,Medium,80247,82740,197407
1668,RPA Developer,Marketing,ChatGPT,High,103450,120058,177141
1669,Automation Analyst,Healthcare,TensorFlow,High,122804,79253,197419
1670,Automation Analyst,Manufacturing,ChatGPT,Low,139689,77716,39608
1671,AI Engineer,IT,UiPath,High,55283,37620,132102
1672,Automation Analyst,Manufacturing,TensorFlow,Low,142058,138574,153910
1673,AI Engineer,IT,Python,Medium,38820,140846,76164
1674,Automation Analyst,Marketing,ChatGPT,Low,37234,136510,121560
1675,RPA Developer,IT,Power BI,High,148659,81441,40020
1676,Data Entry Clerk,Manufacturing,UiPath,Medium,61425,7407,74222
1677,AI Engineer,Manufacturing,Power BI,High,75577,84655,84470
1678,Chatbot Operator,Marketing,Power BI,Low,126825,54285,114151
1679,Data Entry Clerk,IT,Power BI,High,37463,16774,84269
1680,ML Engineer,Marketing,Power BI,High,53244,65742,74790
1681,AI Engineer,IT,Power BI,Low,126685,16405,141903
1682,Data Entry Clerk,Manufacturing,OpenCV,Low,50469,109466,184128
1683,Data Entry Clerk,IT,Power BI,Medium,144755,45373,184356
1684,Automation Analyst,Marketing,ChatGPT,High,147797,110721,73692
1685,Automation Analyst,Healthcare,Python,High,98156,41777,123860
1686,RPA Developer,Finance,Power BI,Medium,36427,67322,138186
1687,AI Engineer,Marketing,OpenCV,High,77098,106536,46663
1688,ML Engineer,Finance,Python,Medium,50581,62553,107650
1689,Chatbot Operator,Marketing,TensorFlow,High,92066,117705,164670
1690,Automation Analyst,Manufacturing,OpenCV,High,61921,86881,105912
1691,Automation Analyst,Manufacturing,Power BI,High,69873,78580,52731
1692,AI Engineer,Manufacturing,UiPath,Medium,140696,76036,11046
1693,Chatbot Operator,Finance,OpenCV,Medium,80918,104190,64061
1694,AI Engineer,Healthcare,UiPath,Low,131934,37419,38901
1695,Data Entry Clerk,IT,Python,Medium,47777,62212,116158
1696,Data Entry Clerk,Marketing,ChatGPT,High,112338,138906,92715
1697,Data Entry Clerk,Marketing,ChatGPT,Low,142642,28496,104151
1698,Data Entry Clerk,IT,Power BI,Low,81802,120051,140669
1699,Automation Analyst,Marketing,UiPath,High,72332,51353,52184
1700,Automation Analyst,IT,OpenCV,High,117705,142417,161783
1701,Chatbot Operator,Healthcare,ChatGPT,Medium,138519,28837,103188
1702,Automation Analyst,IT,TensorFlow,High,46742,31214,127866
1703,RPA Developer,Healthcare,Python,High,104544,86924,30867
1704,ML Engineer,Marketing,Python,Low,43190,51613,98173
1705,AI Engineer,Marketing,ChatGPT,Low,119322,98654,187758
1706,Data Entry Clerk,Marketing,TensorFlow,High,117679,107056,198345
1707,Chatbot Operator,Marketing,ChatGPT,Low,48847,35997,197534
1708,AI Engineer,Healthcare,Python,Medium,50239,28935,180707
1709,RPA Developer,Manufacturing,OpenCV,High,41333,77920,159264
1710,Automation Analyst,Finance,ChatGPT,Medium,124550,70906,191498
1711,Automation Analyst,Marketing,UiPath,Low,54489,30623,70693
1712,Chatbot Operator,Manufacturing,TensorFlow,High,93068,82836,164401
1713,RPA Developer,Finance,OpenCV,Medium,113421,27860,164086
1714,Data Entry Clerk,Finance,UiPath,High,148187,9966,43492
1715,Automation Analyst,Manufacturing,Python,High,38032,92744,40480
1716,AI Engineer,Marketing,TensorFlow,Low,125742,12743,18999
1717,ML Engineer,Healthcare,TensorFlow,Low,38099,49246,57760
1718,RPA Developer,Finance,OpenCV,Low,125487,89334,11795
1719,Chatbot Operator,Healthcare,Power BI,High,137377,94395,89709
1720,Data Entry Clerk,Manufacturing,Python,High,40498,99951,14744
1721,ML Engineer,Manufacturing,Power BI,Low,144075,93213,157657
1722,Data Entry Clerk,Finance,Python,Medium,77795,59932,123686
1723,AI Engineer,Healthcare,Power BI,Low,97535,30549,46632
1724,Data Entry Clerk,Marketing,ChatGPT,Medium,128438,7761,161376
1725,Chatbot Operator,Healthcare,Python,Medium,57797,113950,153157
1726,Automation Analyst,Healthcare,Python,Medium,93500,125762,48079
1727,RPA Developer,Manufacturing,Python,Medium,135309,139601,96012
1728,ML Engineer,Finance,UiPath,Low,53341,25457,88453
1729,Chatbot Operator,Manufacturing,Power BI,Low,49864,98218,67908
1730,Automation Analyst,IT,ChatGPT,High,37081,126963,41528
1731,Chatbot Operator,IT,TensorFlow,Low,94442,62328,31832
1732,Data Entry Clerk,Marketing,Python,Medium,101652,54810,65594
1733,ML Engineer,Manufacturing,OpenCV,Low,142484,106659,36351
1734,Chatbot Operator,Finance,Power BI,High,61110,78815,31526
1735,RPA Developer,Marketing,ChatGPT,High,94826,23606,81478
1736,Chatbot Operator,IT,UiPath,Medium,93184,70992,29661
1737,AI Engineer,IT,ChatGPT,High,100298,105764,178421
1738,AI Engineer,Marketing,ChatGPT,Low,118745,99214,45685
1739,Automation Analyst,Finance,Power BI,Medium,136407,34972,123630
1740,Chatbot Operator,Manufacturing,TensorFlow,Medium,102507,39394,96548
1741,ML Engineer,Healthcare,OpenCV,Medium,50220,5513,162909
1742,Chatbot Operator,Marketing,OpenCV,High,38921,137873,55329
1743,Chatbot Operator,Manufacturing,OpenCV,Medium,69545,56385,48149
1744,ML Engineer,IT,Power BI,Low,105528,20110,36238
1745,ML Engineer,Healthcare,UiPath,Low,47065,43705,75500
1746,RPA Developer,Manufacturing,OpenCV,Low,129989,100627,102898
1747,Chatbot Operator,Healthcare,OpenCV,Medium,46699,6890,95208
1748,RPA Developer,IT,UiPath,Medium,147232,148905,22234
1749,ML Engineer,Manufacturing,Power BI,Low,91149,42498,146523
1750,RPA Developer,IT,UiPath,Low,97866,43406,194371
1751,ML Engineer,Manufacturing,Power BI,High,125214,149702,70807
1752,Chatbot Operator,Marketing,OpenCV,Medium,89825,135239,47819
1753,Chatbot Operator,Healthcare,Python,High,80546,6314,163044
1754,AI Engineer,Marketing,Python,High,62232,148909,124274
1755,Chatbot Operator,Marketing,Power BI,Low,125855,68341,58323
1756,Data Entry Clerk,Healthcare,ChatGPT,Medium,35043,6635,51162
1757,RPA Developer,Marketing,ChatGPT,Low,76419,63173,161629
1758,Data Entry Clerk,Finance,Power BI,High,79321,5419,94820
1759,ML Engineer,Healthcare,Power BI,Low,102957,142996,134704
1760,RPA Developer,IT,Power BI,Low,62940,75127,14936
1761,Chatbot Operator,Marketing,UiPath,Medium,146642,58833,129585
1762,Data Entry Clerk,IT,ChatGPT,Low,145993,34160,164288
1763,Chatbot Operator,Healthcare,UiPath,High,48564,81611,75275
1764,Data Entry Clerk,Manufacturing,Python,High,130134,73843,82448
1765,Automation Analyst,Finance,ChatGPT,High,67204,34483,154185
1766,Chatbot Operator,Marketing,OpenCV,Medium,123451,133415,111055
1767,Chatbot Operator,Marketing,TensorFlow,Medium,73877,84028,199681
1768,Chatbot Operator,Marketing,Power BI,Medium,112230,15204,132611
1769,RPA Developer,IT,UiPath,Medium,73481,97627,37873
1770,AI Engineer,IT,Python,High,63132,94275,59625
1771,ML Engineer,Finance,Power BI,Low,40965,88610,13276
1772,Automation Analyst,Finance,ChatGPT,Low,53192,113447,30181
1773,ML Engineer,Healthcare,UiPath,Medium,115317,37723,115616
1774,ML Engineer,Healthcare,ChatGPT,High,101921,89857,90425
1775,ML Engineer,Manufacturing,UiPath,Low,111322,13653,106265
1776,Data Entry Clerk,Marketing,ChatGPT,High,59588,148728,27841
1777,AI Engineer,Marketing,Python,Low,113206,133367,52761
1778,Data Entry Clerk,Marketing,ChatGPT,Low,59843,101887,24760
1779,ML Engineer,Marketing,OpenCV,High,141504,131121,63999
1780,Chatbot Operator,Manufacturing,TensorFlow,Low,136712,138044,85708
1781,RPA Developer,Finance,Python,Low,63045,49096,151554
1782,RPA Developer,Healthcare,UiPath,Medium,79845,25904,146078
1783,Chatbot Operator,Healthcare,ChatGPT,Low,37543,107005,13802
1784,AI Engineer,Marketing,ChatGPT,Low,99727,51857,145283
1785,AI Engineer,Marketing,TensorFlow,Medium,87504,9678,198884
1786,Chatbot Operator,IT,Power BI,Low,140940,75904,101680
1787,Automation Analyst,Finance,UiPath,Medium,63250,13719,115294
1788,RPA Developer,IT,ChatGPT,Medium,79102,8336,119804
1789,Chatbot Operator,Manufacturing,Python,Medium,120024,72283,57127
1790,AI Engineer,IT,Power BI,High,140480,113755,21724
1791,ML Engineer,Healthcare,Python,Low,40761,91472,161521
1792,ML Engineer,Finance,UiPath,Low,39826,109802,131375
1793,AI Engineer,Marketing,Python,Low,94161,112725,175049
1794,Data Entry Clerk,Marketing,Python,Low,64777,48083,97108
1795,ML Engineer,Healthcare,ChatGPT,Medium,60982,132721,119677
1796,ML Engineer,Manufacturing,TensorFlow,High,40521,10580,124989
1797,RPA Developer,IT,Python,High,82601,73989,126787
1798,Data Entry Clerk,Finance,Power BI,Low,133640,60766,123600
1799,Data Entry Clerk,Finance,TensorFlow,Low,60313,142623,183303
1800,ML Engineer,Marketing,Python,Medium,74242,38026,73989
1801,Data Entry Clerk,Marketing,Power BI,High,126947,10621,13099
1802,RPA Developer,Finance,Power BI,Medium,142361,125910,89905
1803,Data Entry Clerk,Finance,Power BI,Low,147315,55817,74308
1804,ML Engineer,Marketing,Power BI,Medium,69305,35967,51926
1805,Data Entry Clerk,Finance,UiPath,Low,85227,42613,92659
1806,Chatbot Operator,Manufacturing,UiPath,High,141391,17646,14865
1807,Automation Analyst,Healthcare,Power BI,Medium,66981,13165,183820
1808,Chatbot Operator,Manufacturing,Power BI,Low,104516,118442,138426
1809,ML Engineer,Healthcare,OpenCV,Low,102279,21996,193584
1810,Data Entry Clerk,Healthcare,Python,High,35524,132049,98886
1811,ML Engineer,Healthcare,OpenCV,Medium,102279,92103,187484
1812,AI Engineer,Finance,ChatGPT,High,86779,132196,150469
1813,AI Engineer,Healthcare,TensorFlow,High,95013,147574,165518
1814,Data Entry Clerk,Finance,TensorFlow,Medium,109201,40382,166368
1815,ML Engineer,Marketing,TensorFlow,Low,70363,10657,41766
1816,Data Entry Clerk,Healthcare,OpenCV,Low,67039,100961,98424
1817,RPA Developer,Healthcare,OpenCV,High,54568,43246,106385
1818,Automation Analyst,IT,OpenCV,High,132590,35054,148030
1819,AI Engineer,Finance,OpenCV,Medium,113204,24273,191271
1820,AI Engineer,Healthcare,OpenCV,Medium,57724,106948,68587
1821,RPA Developer,Manufacturing,ChatGPT,Medium,75497,96815,91481
1822,Automation Analyst,Finance,TensorFlow,High,80225,144420,34969
1823,Automation Analyst,Marketing,Python,Low,35399,100606,54448
1824,Automation Analyst,IT,Power BI,High,149630,118799,130031
1825,Chatbot Operator,IT,UiPath,High,72528,148811,171856
1826,Chatbot Operator,Marketing,Power BI,Low,88436,15944,108070
1827,RPA Developer,Marketing,OpenCV,Medium,46194,14846,177744
1828,RPA Developer,Finance,OpenCV,Medium,128692,63450,69653
1829,AI Engineer,Manufacturing,TensorFlow,Medium,132137,105549,68636
1830,ML Engineer,IT,OpenCV,High,142678,43427,129338
1831,RPA Developer,Manufacturing,Power BI,Medium,146293,68989,84105
1832,Data Entry Clerk,Marketing,Power BI,High,128308,89774,94006
1833,Chatbot Operator,Marketing,ChatGPT,High,105288,35403,10511
1834,Automation Analyst,Marketing,OpenCV,High,59155,74949,49707
1835,Automation Analyst,Marketing,Power BI,High,81731,135962,47297
1836,Chatbot Operator,Healthcare,OpenCV,Medium,43893,34361,172496
1837,Chatbot Operator,Finance,OpenCV,High,100109,143197,141664
1838,Chatbot Operator,Finance,OpenCV,Low,115088,146022,146267
1839,Data Entry Clerk,Marketing,Power BI,Low,70043,123317,82534
1840,AI Engineer,Healthcare,OpenCV,Medium,96186,21375,140806
1841,RPA Developer,IT,Python,Low,36985,17447,80084
1842,Chatbot Operator,Finance,ChatGPT,Medium,147409,28794,77905
1843,ML Engineer,IT,ChatGPT,High,35189,113254,191531
1844,Automation Analyst,IT,OpenCV,Low,105364,86536,10310
1845,Automation Analyst,Finance,UiPath,Low,69192,93169,144986
1846,AI Engineer,Finance,ChatGPT,Low,96264,11393,112187
1847,Automation Analyst,Marketing,TensorFlow,High,46446,47268,28869
1848,RPA Developer,IT,OpenCV,Low,128269,33474,16439
1849,RPA Developer,Manufacturing,UiPath,Medium,51578,98087,97132
1850,Chatbot Operator,IT,Power BI,Medium,117763,33214,32613
1851,RPA Developer,Marketing,TensorFlow,Medium,104586,55973,160852
1852,Data Entry Clerk,Manufacturing,TensorFlow,High,40572,81823,58681
1853,Automation Analyst,Marketing,UiPath,Low,107420,93611,88872
1854,RPA Developer,Finance,UiPath,Low,130883,126220,196143
1855,RPA Developer,Marketing,Power BI,High,91865,74020,146348
1856,AI Engineer,Manufacturing,UiPath,Low,69258,33590,39745
1857,RPA Developer,Finance,Python,Medium,52798,96379,32421
1858,Automation Analyst,Marketing,Python,Medium,118198,140456,164448
1859,Chatbot Operator,Healthcare,OpenCV,High,77600,119328,69891
1860,RPA Developer,Manufacturing,Python,Medium,140961,36953,196806
1861,Automation Analyst,Marketing,TensorFlow,High,137073,24646,120241
1862,Chatbot Operator,Manufacturing,Power BI,Medium,133704,147954,110619
1863,Automation Analyst,Manufacturing,TensorFlow,Medium,46534,99508,157183
1864,AI Engineer,IT,Power BI,High,79078,19483,89296
1865,Chatbot Operator,Healthcare,ChatGPT,Low,95072,48749,139718
1866,AI Engineer,Healthcare,Python,Low,122879,97349,135460
1867,Automation Analyst,Marketing,TensorFlow,Low,127725,122183,112088
1868,AI Engineer,Healthcare,TensorFlow,Low,106001,58524,166177
1869,ML Engineer,Healthcare,TensorFlow,Medium,57982,8368,11344
1870,AI Engineer,IT,ChatGPT,Low,138035,43344,51005
1871,Automation Analyst,Manufacturing,OpenCV,High,100846,95635,168992
1872,Chatbot Operator,Manufacturing,UiPath,Low,91455,75354,12776
1873,AI Engineer,Healthcare,OpenCV,Low,51807,7594,89223
1874,Automation Analyst,Finance,Power BI,Low,98763,51046,173324
1875,AI Engineer,Healthcare,Python,High,55851,39540,44611
1876,AI Engineer,Marketing,ChatGPT,Low,73863,22553,189078
1877,RPA Developer,IT,OpenCV,Low,65429,112343,118562
1878,RPA Developer,Finance,UiPath,Medium,85449,19771,49209
1879,ML Engineer,Marketing,Power BI,Low,113615,147409,179517
1880,ML Engineer,Marketing,ChatGPT,Medium,80371,13271,130414
1881,AI Engineer,Finance,TensorFlow,High,132524,129685,12051
1882,RPA Developer,IT,UiPath,Medium,127030,89943,182999
1883,RPA Developer,Finance,UiPath,Low,130584,78268,17434
1884,Automation Analyst,Manufacturing,OpenCV,Low,91927,63322,150376
1885,Data Entry Clerk,Finance,Python,High,81444,43741,16187
1886,RPA Developer,Finance,UiPath,Medium,130815,41401,88322
1887,Automation Analyst,Manufacturing,ChatGPT,Medium,119720,59376,91710
1888,Chatbot Operator,Finance,UiPath,High,93282,23113,146816
1889,Chatbot Operator,IT,UiPath,High,99664,82264,52814
1890,Chatbot Operator,IT,UiPath,Low,103152,13474,183705
1891,Chatbot Operator,Healthcare,Power BI,High,35511,126837,105555
1892,ML Engineer,Manufacturing,UiPath,Medium,89642,32273,160113
1893,Chatbot Operator,Manufacturing,ChatGPT,Medium,37499,126499,49336
1894,Chatbot Operator,Manufacturing,UiPath,High,145045,113474,176327
1895,Data Entry Clerk,Marketing,Power BI,Medium,66523,46275,23841
1896,Data Entry Clerk,Manufacturing,ChatGPT,Medium,127337,128480,111370
1897,Data Entry Clerk,Marketing,OpenCV,Low,36727,15541,13564
1898,AI Engineer,IT,Python,Low,80551,11357,48957
1899,AI Engineer,Marketing,UiPath,Low,75957,101331,103557
1900,ML Engineer,Manufacturing,OpenCV,High,88788,34680,93575
1901,Data Entry Clerk,IT,Power BI,Medium,37072,119389,197539
1902,Automation Analyst,IT,Python,High,107880,19560,72741
1903,RPA Developer,Marketing,Python,Low,74546,91003,194458
1904,Data Entry Clerk,Marketing,TensorFlow,Medium,114239,51577,115001
1905,AI Engineer,Marketing,ChatGPT,Medium,123383,137439,183979
1906,RPA Developer,IT,TensorFlow,High,49148,9149,133396
1907,Chatbot Operator,Healthcare,Power BI,Low,93185,10819,144140
1908,Chatbot Operator,Marketing,Python,High,42752,101191,154058
1909,Data Entry Clerk,Marketing,Power BI,Low,58791,28129,151565
1910,Automation Analyst,Manufacturing,UiPath,Low,42629,134978,104256
1911,ML Engineer,Healthcare,TensorFlow,Low,99741,19009,189854
1912,Chatbot Operator,IT,ChatGPT,Low,63451,118835,20700
1913,Data Entry Clerk,Marketing,OpenCV,High,42682,131344,97107
1914,Chatbot Operator,Manufacturing,ChatGPT,High,86172,100553,92271
1915,RPA Developer,IT,TensorFlow,Low,125212,64302,71123
1916,Automation Analyst,IT,OpenCV,Medium,59997,11130,56910
1917,ML Engineer,Healthcare,TensorFlow,Low,106243,12453,118191
1918,ML Engineer,IT,Power BI,High,55001,61569,112654
1919,RPA Developer,Finance,ChatGPT,Low,102583,78339,105092
1920,AI Engineer,Healthcare,Power BI,Medium,57142,82624,35020
1921,Automation Analyst,Healthcare,TensorFlow,Low,82831,64040,192730
1922,RPA Developer,Healthcare,OpenCV,Low,85851,27561,198199
1923,Automation Analyst,Manufacturing,ChatGPT,High,107811,80597,12202
1924,Data Entry Clerk,Manufacturing,TensorFlow,Low,128566,113952,100348
1925,AI Engineer,Manufacturing,Python,Medium,123330,20226,57047
1926,RPA Developer,Healthcare,Python,Low,106595,42324,105322
1927,Chatbot Operator,Manufacturing,UiPath,High,125392,132097,170823
1928,Data Entry Clerk,Marketing,Power BI,Low,76406,143225,45432
1929,RPA Developer,Marketing,Power BI,Medium,111086,67906,153081
1930,Automation Analyst,Finance,Power BI,High,144952,95901,51743
1931,Chatbot Operator,Manufacturing,Python,High,63777,35591,52425
1932,ML Engineer,Finance,UiPath,High,88482,53432,192461
1933,Chatbot Operator,Marketing,OpenCV,Medium,104320,63459,93116
1934,AI Engineer,Manufacturing,Python,Low,65689,9114,139552
1935,Data Entry Clerk,Marketing,Power BI,Low,56646,133863,129448
1936,ML Engineer,Healthcare,Python,Low,58986,66914,67231
1937,Chatbot Operator,Marketing,Power BI,Low,69043,23126,159745
1938,RPA Developer,Healthcare,Power BI,High,92319,73004,29869
1939,AI Engineer,Manufacturing,Power BI,High,126915,19809,161396
1940,Automation Analyst,Finance,UiPath,High,94530,83028,180084
1941,AI Engineer,Healthcare,ChatGPT,Medium,40088,98819,50351
1942,Automation Analyst,Healthcare,ChatGPT,High,75628,64324,115892
1943,Automation Analyst,IT,Python,High,41701,57186,33797
1944,RPA Developer,IT,OpenCV,Medium,131379,9420,89041
1945,ML Engineer,IT,OpenCV,Medium,71827,107001,72777
1946,Data Entry Clerk,Healthcare,OpenCV,High,119377,11912,198725
1947,Automation Analyst,Healthcare,ChatGPT,Medium,54307,85502,18722
1948,Chatbot Operator,Finance,ChatGPT,High,56230,28593,117062
1949,Data Entry Clerk,IT,Python,Medium,116780,106885,35772
1950,Automation Analyst,Healthcare,UiPath,Medium,84950,127354,110750
1951,ML Engineer,Finance,ChatGPT,Medium,75525,77002,135415
1952,Chatbot Operator,Manufacturing,UiPath,Medium,46534,112766,23534
1953,ML Engineer,Finance,Power BI,Medium,38411,17438,35868
1954,ML Engineer,Healthcare,ChatGPT,Low,87666,79377,101906
1955,AI Engineer,Finance,TensorFlow,Medium,47634,109260,70376
1956,Chatbot Operator,Healthcare,UiPath,Medium,66305,59594,56806
1957,AI Engineer,Healthcare,ChatGPT,Medium,126575,68925,77443
1958,RPA Developer,Marketing,OpenCV,Medium,41467,96944,49518
1959,Automation Analyst,Manufacturing,Power BI,Medium,101157,130075,157494
1960,Data Entry Clerk,Healthcare,Python,Low,124168,12737,104220
1961,Automation Analyst,Marketing,TensorFlow,Low,120230,129424,113410
1962,Chatbot Operator,IT,UiPath,Medium,94295,114907,49708
1963,Automation Analyst,Finance,TensorFlow,High,57722,81085,111347
1964,Data Entry Clerk,Marketing,UiPath,Medium,45330,11586,159614
1965,Chatbot Operator,Manufacturing,Power BI,Low,84539,80345,111112
1966,Automation Analyst,IT,ChatGPT,Low,67538,113800,25646
1967,Chatbot Operator,Marketing,UiPath,Low,61674,130331,109631
1968,RPA Developer,IT,UiPath,High,36591,81383,90360
1969,Automation Analyst,IT,ChatGPT,Low,64841,116637,73544
1970,Data Entry Clerk,Manufacturing,Python,High,61701,76207,106136
1971,Chatbot Operator,Healthcare,TensorFlow,High,142551,139755,168219
