human_job_id,job_title,industry,key_human_skill,emotional_or_physical_labor,median_salary_usd,job_openings_2024,projected_openings_2030
1556,Doctor,Finance,Problem Solving,True,131461,96949,213870
1557,Designer,Healthcare,Empathy,False,81589,138771,122571
1558,Teacher,IT,Empathy,True,127080,84604,126331
1559,Designer,IT,Empathy,True,144966,148548,71863
1560,Doctor,IT,Empathy,True,69832,9968,105307
1561,Doctor,Finance,Empathy,False,87487,19723,112640
1562,Manager,Finance,Empathy,True,111117,136961,61349
1563,Designer,Manufacturing,Leadership,True,110470,117549,209317
1564,Designer,Finance,Leadership,False,52932,177767,24524
1565,Designer,Healthcare,Problem Solving,False,123891,35017,58068
1566,Electrician,Finance,Creativity,False,68498,80944,146430
1567,Doctor,Marketing,Problem Solving,True,64229,85562,180813
1568,Nurse,IT,Leadership,False,149762,58886,212988
1569,Nurse,IT,Creativity,True,78742,166298,157145
1570,Designer,Finance,Manual Skill,True,79091,143512,141745
1571,Designer,Healthcare,Creativity,True,81776,44950,117736
1572,Electrician,Finance,Empathy,False,147065,155817,161351
1573,Doctor,Finance,Empathy,True,79083,39798,210487
1574,Manager,Marketing,Manual Skill,True,96511,21525,179576
1575,Nurse,Marketing,Empathy,False,76192,66809,26127
1576,Nurse,Healthcare,Manual Skill,True,56922,12620,39136
1577,Electrician,Finance,Creativity,True,124530,162835,98775
1578,Nurse,Manufacturing,Manual Skill,True,108363,89496,105488
1579,Electrician,Marketing,Leadership,True,65166,11128,163897
1580,Nurse,IT,Manual Skill,False,68296,73975,183779
1581,Designer,Finance,Problem Solving,False,136048,134441,139173
1582,Electrician,Healthcare,Manual Skill,False,137891,94014,119642
1583,Designer,Healthcare,Creativity,False,67488,150031,98826
1584,Manager,Marketing,Problem Solving,True,130554,151660,68641
1585,Electrician,Finance,Manual Skill,True,112266,103752,177873
1586,Designer,IT,Empathy,False,112027,136378,161182
1587,Teacher,Manufacturing,Leadership,False,143803,79262,182642
1588,Teacher,Marketing,Leadership,False,72349,118693,48823
1589,Manager,Finance,Creativity,True,42879,133563,167002
1590,Doctor,Marketing,Empathy,False,69969,141433,193920
1591,Designer,IT,Empathy,False,142187,135938,129655
1592,Manager,Manufacturing,Problem Solving,True,101953,155714,220000
1593,Nurse,IT,Leadership,False,96339,112825,208233
1594,Designer,Healthcare,Manual Skill,True,110433,26602,191764
1595,Doctor,Finance,Creativity,True,88396,88898,204006
1596,Electrician,Finance,Problem Solving,False,124944,36305,93336
1597,Doctor,Manufacturing,Creativity,False,91616,59096,132669
1598,Electrician,Marketing,Manual Skill,True,144705,159481,136262
1599,Electrician,Healthcare,Creativity,False,123115,144579,148407
1600,Electrician,Manufacturing,Empathy,False,117641,103534,105189
1601,Electrician,Finance,Manual Skill,True,92731,157711,127620
1602,Doctor,Finance,Empathy,False,115503,163707,210382
1603,Doctor,Manufacturing,Creativity,True,147965,144614,95257
1604,Designer,Manufacturing,Creativity,True,104295,140462,56965
1605,Electrician,Finance,Creativity,True,149088,73242,69448
1606,Designer,Manufacturing,Problem Solving,True,83816,85231,101718
1607,Manager,Manufacturing,Manual Skill,False,72856,82233,168299
1608,Designer,IT,Problem Solving,False,66217,25268,199668
1609,Teacher,Finance,Leadership,True,151840,28891,43847
1610,Electrician,Healthcare,Problem Solving,True,112116,162360,98507
1611,Teacher,Healthcare,Problem Solving,True,159883,41020,64943
1612,Manager,Healthcare,Problem Solving,False,141755,66054,136286
1613,Teacher,Marketing,Empathy,True,71043,55536,55292
1614,Electrician,Finance,Leadership,False,66551,61256,105824
1615,Manager,IT,Creativity,False,137605,47691,206518
1616,Manager,IT,Creativity,True,99070,149322,174567
1617,Designer,IT,Empathy,True,136321,27529,172450
1618,Designer,Marketing,Creativity,True,138894,90553,155900
1619,Manager,Marketing,Creativity,True,137272,36648,29889
1620,Teacher,Manufacturing,Problem Solving,True,113550,158918,76031
1621,Teacher,Healthcare,Problem Solving,False,123811,39327,183034
1622,Manager,Finance,Creativity,False,54207,104498,159267
1623,Teacher,Marketing,Empathy,True,98463,109405,133004
1624,Doctor,Manufacturing,Leadership,True,115767,159127,206547
1625,Electrician,Manufacturing,Leadership,True,86375,177722,186654
1626,Manager,IT,Leadership,False,73306,172774,23316
1627,Doctor,Healthcare,Empathy,True,51044,102112,182614
1628,Doctor,Marketing,Manual Skill,False,62944,142612,30716
1629,Electrician,IT,Creativity,False,101244,144662,55313
1630,Doctor,IT,Leadership,False,63633,12419,46437
1631,Teacher,Healthcare,Manual Skill,True,77667,68538,132450
1632,Designer,Marketing,Creativity,True,107083,168909,217876
1633,Nurse,Finance,Manual Skill,True,71691,113899,70910
1634,Nurse,Healthcare,Empathy,False,148212,18360,138590
1635,Teacher,Manufacturing,Leadership,True,137227,66537,162132
1636,Designer,Manufacturing,Creativity,True,112434,109009,161629
1637,Electrician,Finance,Empathy,True,96597,9666,41776
1638,Nurse,Finance,Empathy,True,67584,14672,147503
1639,Teacher,IT,Empathy,False,159976,60219,78471
1640,Nurse,Finance,Leadership,True,152169,45227,92594
1641,Teacher,Healthcare,Manual Skill,False,152662,130815,115243
1642,Teacher,Manufacturing,Empathy,True,74204,81857,205482
1643,Manager,Marketing,Leadership,False,102547,151142,150519
1644,Electrician,Manufacturing,Leadership,True,149282,149853,179759
1645,Manager,Marketing,Leadership,True,72309,157698,22734
1646,Nurse,Healthcare,Leadership,True,141096,17623,35973
1647,Nurse,IT,Creativity,False,144327,104670,172380
1648,Nurse,Marketing,Problem Solving,True,78346,147969,187836
1649,Teacher,IT,Manual Skill,False,42841,69557,123461
1650,Doctor,Manufacturing,Leadership,False,81514,126217,164865
1651,Manager,Healthcare,Creativity,False,49721,69433,31803
1652,Nurse,Manufacturing,Problem Solving,True,133062,116085,45297
1653,Electrician,Marketing,Problem Solving,True,77242,20205,217108
1654,Manager,Marketing,Leadership,False,102452,172779,127894
1655,Doctor,Manufacturing,Leadership,False,156645,92898,158888
1656,Electrician,Marketing,Manual Skill,True,90335,54007,186059
1657,Nurse,Marketing,Creativity,True,151489,50706,211419
1658,Electrician,Finance,Problem Solving,True,104547,54036,182372
1659,Designer,Marketing,Empathy,True,119191,107589,205283
1660,Manager,Finance,Creativity,False,159664,15214,159179
1661,Manager,Finance,Problem Solving,False,53058,105314,89772
1662,Teacher,Marketing,Manual Skill,True,47043,25159,49776
1663,Doctor,Healthcare,Problem Solving,False,118717,99498,97713
1664,Manager,Manufacturing,Problem Solving,False,118347,64247,180350
1665,Designer,Healthcare,Problem Solving,False,59551,49853,191632
1666,Electrician,Marketing,Leadership,True,115328,17567,54094
1667,Doctor,Manufacturing,Leadership,False,112370,165888,135398
1668,Teacher,Marketing,Manual Skill,False,128800,176696,24063
1669,Nurse,IT,Leadership,False,59004,101094,55982
1670,Designer,Manufacturing,Creativity,False,129493,169169,161544
1671,Teacher,Marketing,Leadership,False,105555,57385,152611
1672,Doctor,Finance,Manual Skill,True,83421,93122,151657
1673,Doctor,IT,Manual Skill,True,87135,141155,116386
1674,Doctor,Healthcare,Problem Solving,False,127950,21394,157916
1675,Doctor,Healthcare,Problem Solving,True,148167,130453,210081
1676,Designer,Finance,Empathy,True,92457,124856,155890
1677,Teacher,Manufacturing,Creativity,False,85659,142943,28375
1678,Teacher,Marketing,Manual Skill,True,97033,46389,169079
1679,Designer,Marketing,Leadership,False,43383,147098,218384
1680,Doctor,Manufacturing,Problem Solving,False,43109,83917,42835
1681,Designer,IT,Creativity,False,134274,103115,79344
1682,Doctor,Marketing,Empathy,True,126932,123517,103147
1683,Teacher,IT,Problem Solving,False,109130,166023,191019
1684,Electrician,Manufacturing,Problem Solving,False,49969,52113,151387
1685,Manager,Finance,Leadership,True,104811,96083,165238
1686,Nurse,Marketing,Manual Skill,True,134015,129693,21069
1687,Nurse,Finance,Leadership,False,144691,21790,111182
1688,Teacher,Manufacturing,Manual Skill,False,125815,99315,125562
1689,Manager,Finance,Empathy,True,55862,85822,44490
1690,Designer,Marketing,Empathy,True,100398,130891,103457
1691,Electrician,Manufacturing,Manual Skill,True,141661,175825,188313
1692,Nurse,Healthcare,Creativity,False,47450,20749,148031
1693,Teacher,Finance,Creativity,True,120658,156108,86545
1694,Doctor,Marketing,Creativity,True,110553,174250,51563
1695,Nurse,Finance,Problem Solving,True,136491,40993,187825
1696,Nurse,IT,Empathy,True,124866,176379,97573
1697,Designer,Manufacturing,Leadership,True,131270,144670,158450
1698,Teacher,Finance,Creativity,False,46314,86683,30185
1699,Teacher,Healthcare,Problem Solving,True,52878,71650,167132
1700,Teacher,Healthcare,Leadership,False,143406,13803,216216
1701,Manager,Manufacturing,Leadership,True,71179,138796,102600
1702,Electrician,Manufacturing,Leadership,True,131473,163643,168502
1703,Doctor,Manufacturing,Manual Skill,False,43303,90528,110903
1704,Doctor,Marketing,Problem Solving,True,159657,92835,88191
1705,Electrician,Manufacturing,Creativity,False,62496,162716,94481
1706,Electrician,Finance,Creativity,False,131343,94213,194034
1707,Doctor,Finance,Creativity,True,43143,108802,74726
1708,Doctor,Healthcare,Manual Skill,False,52111,40973,73607
1709,Nurse,Healthcare,Problem Solving,False,45386,14157,115636
1710,Nurse,Healthcare,Manual Skill,True,131366,14770,207317
1711,Designer,Healthcare,Problem Solving,False,159759,66093,154262
1712,Nurse,Finance,Problem Solving,True,110913,68511,118619
1713,Nurse,Marketing,Empathy,False,118818,176033,45055
1714,Nurse,IT,Problem Solving,True,41749,41166,97773
1715,Manager,Manufacturing,Empathy,False,88967,142247,90909
1716,Designer,Finance,Problem Solving,False,141657,117319,79246
1717,Designer,Healthcare,Problem Solving,False,98275,140706,71271
1718,Designer,Marketing,Creativity,False,92504,139253,68551
1719,Electrician,Manufacturing,Manual Skill,False,54114,111947,59506
1720,Nurse,Finance,Empathy,True,57873,52817,126480
1721,Electrician,IT,Creativity,True,83534,38999,28082
1722,Designer,Healthcare,Empathy,True,78814,69531,83966
1723,Manager,IT,Problem Solving,True,62372,154037,50764
1724,Teacher,Marketing,Creativity,False,46670,167888,85095
1725,Nurse,Marketing,Manual Skill,True,143108,156546,197878
1726,Doctor,IT,Problem Solving,True,141802,170210,105072
1727,Electrician,Marketing,Empathy,True,56475,144793,73224
1728,Doctor,IT,Problem Solving,True,58506,126507,145706
1729,Manager,IT,Manual Skill,False,139235,24032,142360
1730,Electrician,Manufacturing,Empathy,False,124811,23563,138430
1731,Doctor,IT,Empathy,True,54669,169072,189725
1732,Teacher,IT,Problem Solving,False,46700,39093,99684
1733,Designer,IT,Leadership,True,62306,69611,128286
1734,Electrician,Healthcare,Creativity,True,63433,168537,69285
1735,Electrician,Healthcare,Problem Solving,False,109549,67453,179229
1736,Designer,Marketing,Creativity,True,106419,29985,103336
1737,Teacher,Marketing,Leadership,False,127139,26926,209376
1738,Designer,Finance,Manual Skill,True,51488,167743,108291
1739,Doctor,Marketing,Manual Skill,True,94823,75269,175856
1740,Manager,Healthcare,Manual Skill,False,98906,134919,127976
1741,Doctor,Finance,Manual Skill,False,116270,110883,151619
1742,Manager,Finance,Creativity,False,151032,110680,181333
1743,Manager,IT,Manual Skill,False,43683,105398,96545
1744,Doctor,Finance,Leadership,True,130114,100126,187426
1745,Nurse,Healthcare,Manual Skill,False,107865,144292,107902
1746,Nurse,Manufacturing,Creativity,True,151791,112614,27483
1747,Electrician,IT,Leadership,False,131541,87341,153865
1748,Designer,Marketing,Problem Solving,False,125516,74328,57704
1749,Doctor,IT,Leadership,True,136525,159124,90221
1750,Nurse,IT,Leadership,False,107847,97473,211883
1751,Designer,Healthcare,Problem Solving,True,96120,41317,198555
1752,Electrician,Healthcare,Problem Solving,True,151610,59673,102744
1753,Nurse,Marketing,Problem Solving,False,151016,170639,194174
1754,Teacher,Healthcare,Leadership,True,139391,62949,165053
1755,Nurse,IT,Creativity,True,155671,88597,35508
1756,Electrician,Marketing,Empathy,False,129803,25154,75070
1757,Teacher,Finance,Manual Skill,True,142783,69301,43230
1758,Nurse,IT,Empathy,False,146916,59493,118572
1759,Doctor,Healthcare,Manual Skill,False,134939,24893,125534
1760,Teacher,IT,Problem Solving,False,98052,21059,88386
1761,Doctor,Manufacturing,Manual Skill,True,63321,143237,38248
1762,Electrician,Manufacturing,Empathy,True,88282,14243,135995
1763,Electrician,Manufacturing,Leadership,True,47829,113671,104109
1764,Electrician,Marketing,Creativity,False,56674,15897,53980
1765,Nurse,Finance,Empathy,False,133292,130598,182774
1766,Teacher,Manufacturing,Manual Skill,True,141307,99194,176252
1767,Manager,IT,Problem Solving,False,141494,35226,82149
1768,Nurse,Healthcare,Empathy,True,75549,75704,42802
1769,Manager,Marketing,Creativity,True,156812,171226,20278
1770,Nurse,Healthcare,Manual Skill,False,77983,121860,44556
1771,Electrician,Marketing,Problem Solving,False,142235,68811,203657
1772,Manager,Finance,Creativity,False,143422,145504,58497
1773,Teacher,Manufacturing,Creativity,True,124704,147530,198032
1774,Nurse,Healthcare,Creativity,True,58415,65665,93049
1775,Doctor,IT,Problem Solving,True,92025,167824,200864
1776,Manager,Manufacturing,Creativity,False,72945,97454,66128
1777,Teacher,Healthcare,Manual Skill,True,41064,149678,156502
1778,Teacher,Healthcare,Problem Solving,True,75065,41447,62056
1779,Manager,Finance,Empathy,False,130156,61227,73695
1780,Manager,Marketing,Leadership,False,106381,50351,38697
1781,Manager,Marketing,Manual Skill,True,126360,71110,30970
1782,Doctor,IT,Empathy,False,114712,106749,97662
1783,Electrician,Healthcare,Empathy,True,93246,134241,79398
1784,Teacher,Marketing,Creativity,False,64351,152797,81773
1785,Manager,Marketing,Problem Solving,False,109174,104658,42973
1786,Designer,Manufacturing,Problem Solving,True,95172,128532,73421
1787,Designer,IT,Problem Solving,False,68330,37048,91568
1788,Designer,IT,Manual Skill,False,103334,98101,168955
1789,Designer,Finance,Manual Skill,False,42151,169040,213472
1790,Manager,Finance,Problem Solving,False,89917,33996,101076
1791,Teacher,IT,Manual Skill,True,109767,122619,167685
1792,Electrician,Marketing,Empathy,True,56184,92831,132184
1793,Nurse,IT,Problem Solving,False,83543,118340,37921
1794,Teacher,Healthcare,Leadership,False,48621,80825,159629
1795,Teacher,Finance,Leadership,False,43338,42506,146821
1796,Electrician,Marketing,Manual Skill,False,42779,158987,161223
1797,Designer,Manufacturing,Empathy,False,143626,85242,105224
1798,Electrician,Manufacturing,Leadership,False,102501,16085,97882
1799,Teacher,Finance,Creativity,False,149393,127658,83893
1800,Teacher,Healthcare,Empathy,True,88052,119907,27923
1801,Manager,Marketing,Empathy,True,57251,150795,212127
1802,Manager,Manufacturing,Creativity,False,81421,102757,175909
1803,Electrician,Manufacturing,Leadership,True,84144,171806,31852
1804,Designer,Healthcare,Leadership,False,149841,143651,168598
1805,Designer,Manufacturing,Leadership,False,60711,81007,195834
1806,Nurse,IT,Problem Solving,False,129143,41251,163281
1807,Teacher,IT,Leadership,True,154020,141335,179957
1808,Nurse,Manufacturing,Creativity,True,122876,179772,103759
1809,Nurse,Healthcare,Creativity,True,120578,63205,71957
1810,Designer,Manufacturing,Leadership,True,112011,92566,26088
1811,Manager,Finance,Leadership,True,141422,147112,136849
1812,Designer,Manufacturing,Problem Solving,False,153480,99317,138477
1813,Designer,Marketing,Manual Skill,False,43520,114683,37340
1814,Electrician,Marketing,Empathy,False,128727,112183,185499
1815,Electrician,Manufacturing,Creativity,True,40265,175022,120794
1816,Electrician,Manufacturing,Creativity,True,114278,90491,73109
1817,Nurse,Finance,Creativity,False,51157,178583,141893
1818,Teacher,Finance,Empathy,True,145889,81591,189210
1819,Designer,Marketing,Creativity,False,86052,115521,107445
1820,Doctor,Marketing,Manual Skill,False,69806,16148,184887
1821,Manager,Marketing,Creativity,True,89674,137726,34866
1822,Doctor,IT,Empathy,True,50298,63028,100922
1823,Teacher,Marketing,Problem Solving,False,120880,98290,113264
1824,Teacher,Manufacturing,Manual Skill,True,147846,108295,162111
1825,Nurse,Marketing,Empathy,True,119194,125505,203048
1826,Manager,IT,Problem Solving,True,149253,125290,212243
1827,Nurse,Manufacturing,Leadership,True,55385,43612,108829
1828,Teacher,Manufacturing,Problem Solving,True,156106,173769,185423
1829,Designer,Healthcare,Leadership,True,100465,10016,153059
1830,Doctor,Finance,Leadership,True,120471,162381,211262
1831,Doctor,Manufacturing,Manual Skill,False,144189,104276,171236
1832,Designer,IT,Leadership,False,58389,158219,134644
1833,Designer,Finance,Creativity,False,53221,43377,157992
1834,Electrician,Manufacturing,Problem Solving,True,143057,24529,210602
1835,Teacher,Marketing,Problem Solving,False,112764,95637,174170
1836,Teacher,Manufacturing,Manual Skill,True,60962,46842,151313
1837,Doctor,IT,Empathy,False,72376,91270,179204
1838,Electrician,Healthcare,Problem Solving,True,145403,40933,98606
